,sample_id,posneg,testcontrol,NCT_num,PMID,F03_pmid_aggmax,F01_authors_authtree,F16_titleabs_propoccurance,F13_titleabs_tsimunw_tms,F13_titleabs_tsimunw_scr,F13_titleabs_tsimw_tms,F13_titleabs_tsimw_scr,F24_mesh_meshsim,F31_authors_authtree,F30_abstract_occurance,FTA_ta_allcaps_mismatch,F25_mesh_meshsim,F33_grants_occurance,F29_grants_occurance,F15_titleabs_propoccurance,F02_titleabs_allcaps,F13_chemicals_reverseoccur,F27_abstract_occurance,F30_cn_occurance,F09_titleabs_occurance,F10_titleabs_occurance,F36_authors_authtree,startdate_lift,start_diff_lt5,start_diff_cast,authcomp,agginvint,prob,Trial Results,NCT Link,rank,keep
NCT03745053:20838742,0,0,0,NCT03745053,20838742,0.09689158751116735,0.0,-0.5,180,1746.34097,320,3175.07076,0.285332373297017,,0.0,0,0.0,0,0.0,-0.5,0,0.0,0.0,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07604637679578978,no,no,1006,0
NCT03745053:28117007,0,0,0,NCT03745053,28117007,0.21963305911017436,0.0,-0.5,180,3296.48461,326,6006.38323,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.25,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07597755122797414,no,no,1007,0
NCT03745053:18684315,0,0,0,NCT03745053,18684315,0.09689158751116735,0.0,-0.5,218,3750.15261,387,6749.40835,0.285332373297017,,-0.5,0,1.125,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07573845117610142,no,no,1008,0
NCT03745053:21435612,0,0,0,NCT03745053,21435612,0.19488532604084127,0.0,-0.5,226,3838.9563,398,6875.85727,0.285332373297017,,-0.5,1,1.0833333333333333,0,0.0,-0.5,0,0.3333333333333333,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.075700654182096,no,no,1009,0
NCT03745053:28379855,0,0,0,NCT03745053,28379855,0.21963305911017436,0.0,-0.5,223,3824.51195,393,6859.11228,0.285332373297017,,-0.5,0,1.0909090909090908,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07566239406527327,no,no,1010,0
NCT03745053:20206356,0,0,0,NCT03745053,20206356,0.21963305911017436,0.0,-0.5,124,2541.74219,225,4706.89757,0.285332373297017,,-0.5,0,1.0909090909090908,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07562429483943592,no,no,1011,0
NCT03745053:12888147,0,0,0,NCT03745053,12888147,0.09689158751116735,0.0,-0.5,191,2583.69553,340,4706.42363,0.285332373297017,,-0.5,0,1.0909090909090908,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07561644319056977,no,no,1012,0
NCT03745053:28131320,0,0,0,NCT03745053,28131320,0.30714763623785973,0.0,-0.5,214,3689.05372,384,6677.72297,0.285332373297017,,-0.5,1,1.0909090909090908,0,0.0,0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.30714763623785973,0.0755852853968788,no,no,1013,0
NCT03745053:20884431,0,0,0,NCT03745053,20884431,0.09689158751116735,0.0,-0.5,192,3474.62333,345,6312.73988,0.285332373297017,,-0.5,1,1.125,0,0.0,0.5,0,0.3333333333333333,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.075438704745476,no,no,1014,0
NCT03745053:29790480,0,0,0,NCT03745053,29790480,0.09689158751116735,0.0,-0.5,195,3524.55131,346,6343.14149,0.285332373297017,,-0.5,1,1.2,0,0.0,-0.5,0,0.5,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07526894293170514,no,no,1015,0
NCT03745053:17442201,0,0,0,NCT03745053,17442201,0.09689158751116735,0.0,-0.5,214,3678.95902,378,6599.9771,0.285332373297017,,-0.5,0,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07526216658239737,no,no,1016,0
NCT03745053:29961306,0,0,0,NCT03745053,29961306,0.09689158751116735,0.0,-0.5,217,3716.37542,375,6583.06938,0.285332373297017,,-0.5,0,1.0625,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0791550925925926,1,0,0.0,0.236849605005533,0.07521998046194736,no,no,1017,0
NCT03745053:28894595,0,0,0,NCT03745053,28894595,0.30714763623785973,0.0,-0.5,139,2592.47093,243,4651.50299,0.285332373297017,,-0.5,1,0.506728134364736,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,0.5,-0.5,,0.0,0,0,0.0,0.30714763623785973,0.0752029720980735,no,no,1018,0
NCT03745053:26130583,0,0,0,NCT03745053,26130583,0.09689158751116735,0.0,-0.5,133,2552.9506,248,4787.47165,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,1.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.0751814178895656,no,no,1019,0
NCT03745053:28732815,0,0,0,NCT03745053,28732815,0.09689158751116735,0.0,-0.5,117,2405.75894,213,4433.84617,0.285332373297017,,-0.5,1,1.125,0,0.0,0.5,0,0.5,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07509067261751072,no,no,1020,0
NCT03745053:10758920,0,0,0,NCT03745053,10758920,0.19488532604084127,0.0,-0.5,213,3661.91744,377,6582.55271,0.285332373297017,,-0.5,0,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07497526061925157,no,no,1021,0
NCT03745053:19049847,0,0,0,NCT03745053,19049847,0.09689158751116735,0.0,-0.5,226,3828.97567,396,6836.91536,0.285332373297017,,-0.5,0,1.0833333333333333,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.0748772667408559,no,no,1022,0
NCT03745053:24835329,0,0,0,NCT03745053,24835329,0.14455864030802415,0.0,-0.5,166,2990.05645,282,5258.80493,0.285332373297017,,-0.5,0,1.1428571428571428,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07487358968086051,no,no,1023,0
NCT03745053:22488047,0,0,0,NCT03745053,22488047,0.09689158751116735,0.0,-0.5,140,2639.16193,266,5037.37983,0.285332373297017,,-0.5,0,1.1,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07485507055384046,no,no,1024,0
NCT03745053:30586724,0,0,0,NCT03745053,30586724,0.09689158751116735,0.0,-0.5,202,3601.36924,357,6470.97902,0.285332373297017,,-0.5,0,1.0714285714285714,0,0.0,0.5,0,0.25,-0.5,-0.5,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07464199648377995,no,no,1025,0
NCT03745053:23171805,0,0,0,NCT03745053,23171805,0.14455864030802415,0.0,-0.5,152,2955.54472,278,5440.6846,0.285332373297017,,-0.5,0,1.0833333333333333,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07458394542385911,no,no,1026,0
NCT03745053:22305829,0,0,0,NCT03745053,22305829,0.09689158751116735,0.0,-0.5,191,3405.17064,342,6171.63278000001,0.285332373297017,,-0.5,1,1.0769230769230769,0,0.0,-0.5,0,0.0,-0.5,0.0,0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07451301196582642,no,no,1027,0
NCT03745053:27107313,0,0,0,NCT03745053,27107313,0.09689158751116735,0.0,-0.5,212,3674.6983,374,6593.16096,0.285332373297017,,-0.5,1,1.1111111111111112,0,0.0,-0.5,0,0.5,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07448123957724286,no,no,1028,0
NCT03745053:26150193,0,0,0,NCT03745053,26150193,0.21963305911017436,0.0,-0.5,200,3550.94715,362,6471.9555,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.2,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07446470446253253,no,no,1029,0
NCT03745053:29131806,0,0,0,NCT03745053,29131806,0.14455864030802415,0.0,-0.5,174,3051.93464,301,5431.97466,0.285332373297017,,-0.5,0,1.0833333333333333,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07444159311278022,no,no,1030,0
NCT03745053:27245124,0,0,0,NCT03745053,27245124,0.09689158751116735,0.0,-0.5,218,3708.96677,387,6670.11958,0.285332373297017,,-0.5,0,1.125,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07443345278331912,no,no,1031,0
NCT03745053:19057028,0,0,0,NCT03745053,19057028,0.14455864030802415,0.0,-0.5,168,2999.58585,287,5285.48664,0.285332373297017,,-0.5,0,1.125,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07433063435190021,no,no,1032,0
NCT03745053:27198680,0,0,0,NCT03745053,27198680,0.19488532604084127,0.0,-0.5,223,3777.11409,395,6784.1519,0.285332373297017,,-0.5,1,1.05,0,0.0,-0.5,0,0.5,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07425470988379694,no,no,1033,0
NCT03745053:28797408,0,0,0,NCT03745053,28797408,0.14455864030802415,0.0,-0.5,162,2965.26044,291,5441.39059,0.285332373297017,,-0.5,0,1.0769230769230769,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07424466356949633,no,no,1034,0
NCT03745053:15464316,0,0,0,NCT03745053,15464316,0.09689158751116735,0.0,-0.5,221,3755.59823,386,6688.92442,0.285332373297017,,-0.5,0,1.1111111111111112,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07398149756447733,no,no,1035,0
NCT03745053:19838152,0,0,0,NCT03745053,19838152,0.14455864030802415,0.0,-0.5,229,3870.91216,399,6884.78034,0.285332373297017,,-0.5,0,0.0,0,0.0,0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07396659682604025,no,no,1036,0
NCT03745053:19577984,0,0,0,NCT03745053,19577984,0.19488532604084127,0.0,-0.5,220,3784.34298,396,6869.35645,0.285332373297017,,-0.5,0,1.0555555555555556,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07388707273974356,no,no,1037,0
NCT03745053:16649232,0,0,0,NCT03745053,16649232,0.09689158751116735,0.0,-0.5,222,3778.40813,389,6750.76055,0.285332373297017,,-0.5,0,1.0909090909090908,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07388589696450035,no,no,1038,0
NCT03745053:33424493,0,0,0,NCT03745053,33424493,0.14455864030802415,0.0,-0.5,178,3172.57308,324,5870.0338,0.285332373297017,,-0.5,1,1.1,0,0.0,0.5,0,0.123653040492693,-0.5,0.0,-0.5,0.5,,0.235266203703704,1,0,0.0,0.236849605005533,0.07384314425282526,no,no,1039,0
NCT03745053:17719349,0,0,0,NCT03745053,17719349,0.09689158751116735,0.0,-0.5,226,3835.41634,395,6828.96243,0.285332373297017,,-0.5,0,1.0666666666666667,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07383610457118993,no,no,1040,0
NCT03745053:23996918,0,0,0,NCT03745053,23996918,0.09689158751116735,0.0,-0.5,222,3805.37685,390,6816.28111,0.285332373297017,,-0.5,1,1.0666666666666667,0,0.0,-0.5,0,0.3333333333333333,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.0738082218637158,no,no,1041,0
NCT03745053:20059336,0,0,0,NCT03745053,20059336,0.09689158751116735,0.0,-0.5,213,3609.75358,377,6510.45822,0.285332373297017,,-0.5,0,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.0737988234107816,no,no,1042,0
NCT03745053:15737962,0,0,0,NCT03745053,15737962,0.09689158751116735,0.0,-0.5,209,3631.12886,367,6504.30482,0.285332373297017,,-0.5,0,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07369920299974514,no,no,1043,0
NCT03745053:11870932,0,0,0,NCT03745053,11870932,0.09689158751116735,0.0,-0.5,219,3734.59995,387,6705.76187,0.285332373297017,,-0.5,0,1.1,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07365074907281413,no,no,1044,0
NCT03745053:28096040,0,0,0,NCT03745053,28096040,0.19488532604084127,0.0,-0.5,187,3278.60091,338,6039.41301,0.285332373297017,,-0.5,1,1.1,0,0.0,-0.5,0,0.0,-0.5,0.0,0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07362143897141149,no,no,1045,0
NCT03745053:19057029,0,0,0,NCT03745053,19057029,0.19488532604084127,0.0,-0.5,214,3694.2303,384,6702.69531,0.285332373297017,,-0.5,0,1.1,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07360117927280972,no,no,1046,0
NCT03745053:18503212,0,0,0,NCT03745053,18503212,0.09689158751116735,0.0,-0.5,228,3862.09315,393,6837.03121,0.285332373297017,,-0.5,0,1.0588235294117647,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07354126571557658,no,no,1047,0
NCT03745053:12112910,0,0,0,NCT03745053,12112910,0.09689158751116735,0.0,-0.5,207,3498.52184,379,6490.90504,0.285332373297017,,-0.5,0,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.0734826955133114,no,no,1048,0
NCT03745053:30968559,0,0,0,NCT03745053,30968559,0.09689158751116735,0.0,-0.5,203,3556.29139,359,6394.24907000001,0.285332373297017,,-0.5,1,1.0833333333333333,0,0.0,-0.5,0,0.3333333333333333,-0.5,0.0,-0.5,0.5,,0.0791550925925926,1,0,0.0,0.236849605005533,0.07345846818244357,no,no,1049,0
NCT03745053:24846971,0,0,0,NCT03745053,24846971,0.113399791440818,0.0,-0.5,167,3081.16246,312,5785.85282999999,0.285332373297017,,-0.5,0,1.0666666666666667,0,-0.5,0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07339947685049354,no,no,1050,0
NCT03745053:16650911,0,0,0,NCT03745053,16650911,0.09689158751116735,0.0,-0.5,152,2466.49022,258,4263.40754,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.0733497104930564,no,no,1051,0
NCT03745053:11590679,0,0,0,NCT03745053,11590679,0.14455864030802415,0.0,-0.5,216,3681.11816,379,6586.08264,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07329138834863605,no,no,1052,0
NCT03745053:18706719,0,0,0,NCT03745053,18706719,0.09689158751116735,0.0,-0.5,225,3824.60259,397,6856.53766,0.285332373297017,,-0.5,0,1.1,0,0.0,-0.5,0,0.0,-0.5,-0.5,0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07324476937492128,no,no,1053,0
NCT03745053:25279761,0,0,0,NCT03745053,25279761,0.09689158751116735,0.0,-0.5,131,2671.10474,230,4794.31825,0.285332373297017,,-0.5,0,1.1428571428571428,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07324018856683787,no,no,1054,0
NCT03745053:23117679,0,0,0,NCT03745053,23117679,0.09689158751116735,0.0,-0.5,224,3811.18891,386,6729.50967,0.285332373297017,,-0.5,0,1.0833333333333333,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07313294226276991,no,no,1055,0
NCT03745053:19952925,0,0,0,NCT03745053,19952925,0.09689158751116735,0.0,-0.5,249,4088.24218,436,7291.1674,0.285332373297017,,-0.5,1,1.0666666666666667,0,0.0,0.5,0,0.25,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07305993342871027,no,no,1056,0
NCT03745053:20129564,0,0,0,NCT03745053,20129564,0.14455864030802415,0.0,-0.5,158,2798.26773,298,5342.95126,0.285332373297017,,-0.5,0,1.0833333333333333,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07300089143321797,no,no,1057,0
NCT03745053:24560821,0,0,0,NCT03745053,24560821,0.07510506096918455,0.0,-0.5,148,2841.31832,271,5240.81883,0.285332373297017,,-0.5,0,1.1111111111111112,0,-0.5,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07288442875264012,no,no,1058,0
NCT03745053:30971372,0,0,0,NCT03745053,30971372,0.30714763623785973,0.0,-0.5,184,3271.20308,332,5987.32955,0.285332373297017,,-0.5,1,1.1428571428571428,0,0.0,0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0791550925925926,1,0,0.0,0.30714763623785973,0.07279039798940334,no,no,1059,0
NCT03745053:11286524,0,0,0,NCT03745053,11286524,0.09689158751116735,0.0,-0.5,207,3562.67939,369,6444.3397,0.285332373297017,,-0.5,0,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07273486030817487,no,no,1060,0
NCT03745053:21729834,0,0,0,NCT03745053,21729834,0.09689158751116735,0.0,-0.5,219,3749.47533,383,6704.22378,0.285332373297017,,-0.5,0,1.0833333333333333,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07272776391185835,no,no,1061,0
NCT03745053:21084756,0,0,0,NCT03745053,21084756,0.14455864030802415,0.0,-0.5,211,3616.54228,381,6600.82668,0.285332373297017,,-0.5,1,1.1666666666666667,0,0.0,0.5,0,0.123653040492693,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.0727213414191514,no,no,1062,0
NCT03745053:25339110,0,0,0,NCT03745053,25339110,0.09689158751116735,0.0,-0.5,222,3820.04956,394,6864.5136,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.25,-0.5,0.0,0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07240273709516966,no,no,1063,0
NCT03745053:19781409,0,0,0,NCT03745053,19781409,0.09689158751116735,0.0,-0.5,176,3257.05202,323,6004.98283,0.285332373297017,,-0.5,1,1.0833333333333333,0,0.0,0.5,0,0.2,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07233555540199792,no,no,1064,0
NCT03745053:21030718,0,0,0,NCT03745053,21030718,0.09689158751116735,0.0,-0.5,139,2665.7495,237,4710.12041,0.285332373297017,,-0.5,0,1.0294117647058822,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07232982405662125,no,no,1065,0
NCT03745053:24890171,0,0,0,NCT03745053,24890171,0.07510506096918455,0.0,-0.5,131,2533.47174,243,4739.88521,0.285332373297017,,-0.5,0,1.25,0,-0.5,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.0723210332187904,no,no,1066,0
NCT03745053:17439734,0,0,0,NCT03745053,17439734,0.09689158751116735,0.0,-0.5,202,3517.37081,365,6418.05387,0.285332373297017,,-0.5,0,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07231581523996969,no,no,1067,0
NCT03745053:17290437,0,0,0,NCT03745053,17290437,0.19488532604084127,0.0,-0.5,205,3602.81836,357,6417.56775,0.285332373297017,,-0.5,0,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07230808658578736,no,no,1068,0
NCT03745053:21805557,0,0,0,NCT03745053,21805557,0.21963305911017436,0.0,-0.5,223,3801.18518,389,6770.57175,0.285332373297017,,-0.5,0,1.0555555555555556,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07230093944306222,no,no,1069,0
NCT03745053:17637228,0,0,0,NCT03745053,17637228,0.09689158751116735,0.0,-0.5,201,3523.16719,363,6415.96908,0.285332373297017,,-0.5,0,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07228267525343013,no,no,1070,0
NCT03745053:22618916,0,0,0,NCT03745053,22618916,0.07510506096918455,0.0,-0.5,177,1006.08657,309,1766.55053,0.285332373297017,,0.0,0,1.1,0,-0.5,-0.5,0,0.0,0.0,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.0722576333769872,no,no,1071,0
NCT03745053:17667028,0,0,0,NCT03745053,17667028,0.19488532604084127,0.0,-0.5,216,3710.93239,387,6714.21726,0.285332373297017,,-0.5,0,1.0714285714285714,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07225104210265636,no,no,1072,0
NCT03745053:20814313,0,0,0,NCT03745053,20814313,0.19488532604084127,0.0,-0.5,220,3785.03118,389,6792.93657,0.285332373297017,,-0.5,0,1.0476190476190477,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07223352828508421,no,no,1073,0
NCT03745053:27013155,0,0,0,NCT03745053,27013155,0.09689158751116735,0.0,-0.5,221,3784.64726,386,6740.85097,0.285332373297017,,-0.5,0,1.0588235294117647,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07200321247872571,no,no,1074,0
NCT03745053:25373397,0,0,0,NCT03745053,25373397,0.09689158751116735,0.0,-0.5,167,2332.80822,293,4188.53937,0.285332373297017,,-0.5,1,1.1,0,0.0,-0.5,0,0.0,-0.5,0.0,0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07188575286761978,no,no,1075,0
NCT03745053:29024274,0,0,0,NCT03745053,29024274,0.09689158751116735,0.0,-0.5,124,2575.23439,234,4878.70844,0.285332373297017,,-0.5,0,1.0909090909090908,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.0718091923545998,no,no,1076,0
NCT03745053:25420791,0,0,0,NCT03745053,25420791,0.09689158751116735,0.0,-0.5,209,3656.07946,360,6463.28952,0.285332373297017,,-0.5,1,1.1,0,0.0,-0.5,0,0.5,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07179652075497509,no,no,1077,0
NCT03745053:23043032,0,0,0,NCT03745053,23043032,0.09689158751116735,0.0,-0.5,192,3461.44375,346,6282.1588,0.285332373297017,,-0.5,1,1.0666666666666667,0,0.0,0.5,0,0.3333333333333333,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07178451190168063,no,no,1078,0
NCT03745053:19018239,0,0,0,NCT03745053,19018239,0.09689158751116735,0.0,-0.5,215,3717.96873,382,6698.0135,0.285332373297017,,-0.5,0,1.0666666666666667,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07174167280120412,no,no,1079,0
NCT03745053:27797464,0,0,0,NCT03745053,27797464,0.14455864030802415,0.0,-0.5,203,3600.76872,365,6536.05791,0.285332373297017,,-0.5,1,1.1666666666666667,0,0.0,0.5,0,0.123653040492693,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.07169299719266763,no,no,1080,0
NCT03745053:22995882,0,0,0,NCT03745053,22995882,0.09689158751116735,0.0,-0.5,222,3761.11653,386,6690.47287,0.285332373297017,,-0.5,0,1.0666666666666667,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07162275032229301,no,no,1081,0
NCT03745053:15018222,0,0,0,NCT03745053,15018222,0.09689158751116735,0.0,-0.5,218,3746.57949,373,6607.55521,0.285332373297017,,-0.5,0,1.0909090909090908,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07159683969554423,no,no,1082,0
NCT03745053:17576862,0,0,0,NCT03745053,17576862,0.30714763623785973,0.0,-0.5,224,3779.14304,397,6790.59907,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.30714763623785973,0.07158906728776719,no,no,1083,0
NCT03745053:17906340,0,0,0,NCT03745053,17906340,0.09689158751116735,0.0,-0.5,214,3687.74009,378,6605.99185,0.285332373297017,,-0.5,0,1.0909090909090908,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07157221511339706,no,no,1084,0
NCT03745053:12551858,0,0,0,NCT03745053,12551858,0.09689158751116735,0.0,-0.5,215,3686.7018,374,6570.88261,0.285332373297017,,-0.5,0,1.1,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07149930529996475,no,no,1085,0
NCT03745053:30354632,0,0,0,NCT03745053,30354632,0.09689158751116735,0.0,-0.5,220,3735.41387,388,6693.6582,0.285332373297017,,-0.5,0,1.0625,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07145300098205287,no,no,1086,0
NCT03745053:32411298,0,0,0,NCT03745053,32411298,0.09689158751116735,0.0,-0.5,160,3102.48578,283,5584.88475,0.285332373297017,,-0.5,1,1.0833333333333333,0,0.0,-0.5,0,0.3333333333333333,-0.5,0.0,-0.5,0.5,,0.235266203703704,1,0,0.0,0.236849605005533,0.07139052167221079,no,no,1087,0
NCT03745053:25720622,0,0,0,NCT03745053,25720622,0.09689158751116735,0.0,-0.5,236,3980.40505,415,7116.3154,0.285332373297017,,-0.5,1,1.0833333333333333,0,0.0,0.5,0,0.25,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.07117317799592834,no,no,1088,0
NCT03745053:24355114,0,0,0,NCT03745053,24355114,0.30714763623785973,0.0,-0.5,204,3551.65454,369,6485.1112,0.285332373297017,,-0.5,1,1.0666666666666667,0,0.0,0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.30714763623785973,0.07117293799953152,no,no,1089,0
